movie_id,language_name,language_role
298,Franu00e7ais,Spoken
302,Franu00e7ais,Spoken
321,Franu00e7ais,Spoken
334,Franu00e7ais,Spoken
350,Franu00e7ais,Spoken
387,Franu00e7ais,Spoken
392,Franu00e7ais,Spoken
421,Franu00e7ais,Spoken
435,Franu00e7ais,Spoken
462,Franu00e7ais,Spoken
492,Franu00e7ais,Spoken
497,Franu00e7ais,Spoken
507,Franu00e7ais,Spoken
508,Franu00e7ais,Spoken
559,Franu00e7ais,Spoken
591,Franu00e7ais,Spoken
594,Franu00e7ais,Spoken
597,Franu00e7ais,Spoken
605,Franu00e7ais,Spoken
612,Franu00e7ais,Spoken
622,Franu00e7ais,Spoken
628,Franu00e7ais,Spoken
629,Franu00e7ais,Spoken
640,Franu00e7ais,Spoken
646,Franu00e7ais,Spoken
660,Franu00e7ais,Spoken
674,Franu00e7ais,Spoken
676,Franu00e7ais,Spoken
680,Franu00e7ais,Spoken
708,Franu00e7ais,Spoken
762,Franu00e7ais,Spoken
772,Franu00e7ais,Spoken
796,Franu00e7ais,Spoken
810,Franu00e7ais,Spoken
818,Franu00e7ais,Spoken
824,Franu00e7ais,Spoken
834,Franu00e7ais,Spoken
840,Franu00e7ais,Spoken
857,Franu00e7ais,Spoken
864,Franu00e7ais,Spoken
874,Franu00e7ais,Spoken
953,Franu00e7ais,Spoken
954,Franu00e7ais,Spoken
1051,Franu00e7ais,Spoken
1164,Franu00e7ais,Spoken
1165,Franu00e7ais,Spoken
1259,Franu00e7ais,Spoken
1360,Franu00e7ais,Spoken
1452,Franu00e7ais,Spoken
1493,Franu00e7ais,Spoken
1523,Franu00e7ais,Spoken
1535,Franu00e7ais,Spoken
1551,Franu00e7ais,Spoken
1555,Franu00e7ais,Spoken
1571,Franu00e7ais,Spoken
1619,Franu00e7ais,Spoken
1648,Franu00e7ais,Spoken
1667,Franu00e7ais,Spoken
1771,Franu00e7ais,Spoken
1813,Franu00e7ais,Spoken
1830,Franu00e7ais,Spoken
1831,Franu00e7ais,Spoken
1887,Franu00e7ais,Spoken
1907,Franu00e7ais,Spoken
1947,Franu00e7ais,Spoken
1988,Franu00e7ais,Spoken
1997,Franu00e7ais,Spoken
2013,Franu00e7ais,Spoken
2069,Franu00e7ais,Spoken
2140,Franu00e7ais,Spoken
2251,Franu00e7ais,Spoken
2266,Franu00e7ais,Spoken
2268,Franu00e7ais,Spoken
2359,Franu00e7ais,Spoken
2370,Franu00e7ais,Spoken
2395,Franu00e7ais,Spoken
2501,Franu00e7ais,Spoken
2503,Franu00e7ais,Spoken
3175,Franu00e7ais,Spoken
3536,Franu00e7ais,Spoken
3981,Franu00e7ais,Spoken
3989,Franu00e7ais,Spoken
4108,Franu00e7ais,Spoken
4347,Franu00e7ais,Spoken
4442,Franu00e7ais,Spoken
4518,Franu00e7ais,Spoken
4951,Franu00e7ais,Spoken
4959,Franu00e7ais,Spoken
5174,Franu00e7ais,Spoken
5491,Franu00e7ais,Spoken
5925,Franu00e7ais,Spoken
6477,Franu00e7ais,Spoken
6520,Franu00e7ais,Spoken
6687,Franu00e7ais,Spoken
6950,Franu00e7ais,Spoken
6964,Franu00e7ais,Spoken
7303,Franu00e7ais,Spoken
7364,Franu00e7ais,Spoken
7445,Franu00e7ais,Spoken
8054,Franu00e7ais,Spoken
8195,Franu00e7ais,Spoken
8198,Franu00e7ais,Spoken
8247,Franu00e7ais,Spoken
8265,Franu00e7ais,Spoken
8285,Franu00e7ais,Spoken
8291,Franu00e7ais,Spoken
8619,Franu00e7ais,Spoken
8645,Franu00e7ais,Spoken
8681,Franu00e7ais,Spoken
8859,Franu00e7ais,Spoken
8874,Franu00e7ais,Spoken
8944,Franu00e7ais,Spoken
8968,Franu00e7ais,Spoken
8999,Franu00e7ais,Spoken
9257,Franu00e7ais,Spoken
9280,Franu00e7ais,Spoken
9289,Franu00e7ais,Spoken
9315,Franu00e7ais,Spoken
9335,Franu00e7ais,Spoken
9352,Franu00e7ais,Spoken
9361,Franu00e7ais,Spoken
9389,Franu00e7ais,Spoken
9443,Franu00e7ais,Spoken
9444,Franu00e7ais,Spoken
9486,Franu00e7ais,Spoken
9532,Franu00e7ais,Spoken
9552,Franu00e7ais,Spoken
9562,Franu00e7ais,Spoken
9662,Franu00e7ais,Spoken
9664,Franu00e7ais,Spoken
9726,Franu00e7ais,Spoken
9806,Franu00e7ais,Spoken
9922,Franu00e7ais,Spoken
10045,Franu00e7ais,Spoken
10096,Franu00e7ais,Spoken
10117,Franu00e7ais,Spoken
10138,Franu00e7ais,Spoken
10156,Franu00e7ais,Spoken
10185,Franu00e7ais,Spoken
10186,Franu00e7ais,Spoken
10197,Franu00e7ais,Spoken
10198,Franu00e7ais,Spoken
10204,Franu00e7ais,Spoken
10329,Franu00e7ais,Spoken
10388,Franu00e7ais,Spoken
10426,Franu00e7ais,Spoken
10528,Franu00e7ais,Spoken
10534,Franu00e7ais,Spoken
10590,Franu00e7ais,Spoken
10656,Franu00e7ais,Spoken
10678,Franu00e7ais,Spoken
10707,Franu00e7ais,Spoken
10761,Franu00e7ais,Spoken
10764,Franu00e7ais,Spoken
10865,Franu00e7ais,Spoken
10935,Franu00e7ais,Spoken
10992,Franu00e7ais,Spoken
11042,Franu00e7ais,Spoken
11066,Franu00e7ais,Spoken
11212,Franu00e7ais,Spoken
11363,Franu00e7ais,Spoken
11371,Franu00e7ais,Spoken
11411,Franu00e7ais,Spoken
11516,Franu00e7ais,Spoken
11545,Franu00e7ais,Spoken
11551,Franu00e7ais,Spoken
11586,Franu00e7ais,Spoken
11622,Franu00e7ais,Spoken
11632,Franu00e7ais,Spoken
11638,Franu00e7ais,Spoken
11661,Franu00e7ais,Spoken
11683,Franu00e7ais,Spoken
11775,Franu00e7ais,Spoken
11778,Franu00e7ais,Spoken
11870,Franu00e7ais,Spoken
11876,Franu00e7ais,Spoken
12090,Franu00e7ais,Spoken
12103,Franu00e7ais,Spoken
12211,Franu00e7ais,Spoken
12405,Franu00e7ais,Spoken
13448,Franu00e7ais,Spoken
13508,Franu00e7ais,Spoken
13537,Franu00e7ais,Spoken
13950,Franu00e7ais,Spoken
13996,Franu00e7ais,Spoken
14024,Franu00e7ais,Spoken
14161,Franu00e7ais,Spoken
14283,Franu00e7ais,Spoken
14844,Franu00e7ais,Spoken
14869,Franu00e7ais,Spoken
15049,Franu00e7ais,Spoken
15121,Franu00e7ais,Spoken
15301,Franu00e7ais,Spoken
15875,Franu00e7ais,Spoken
16172,Franu00e7ais,Spoken
16406,Franu00e7ais,Spoken
16727,Franu00e7ais,Spoken
16869,Franu00e7ais,Spoken
17379,Franu00e7ais,Spoken
17813,Franu00e7ais,Spoken
18254,Franu00e7ais,Spoken
19913,Franu00e7ais,Spoken
19959,Franu00e7ais,Spoken
20024,Franu00e7ais,Spoken
20761,Franu00e7ais,Spoken
21208,Franu00e7ais,Spoken
21610,Franu00e7ais,Spoken
21755,Franu00e7ais,Spoken
22215,Franu00e7ais,Spoken
22301,Franu00e7ais,Spoken
22597,Franu00e7ais,Spoken
22897,Franu00e7ais,Spoken
23398,Franu00e7ais,Spoken
23963,Franu00e7ais,Spoken
24803,Franu00e7ais,Spoken
25520,Franu00e7ais,Spoken
26389,Franu00e7ais,Spoken
27004,Franu00e7ais,Spoken
27205,Franu00e7ais,Spoken
27936,Franu00e7ais,Spoken
29715,Franu00e7ais,Spoken
29963,Franu00e7ais,Spoken
35073,Franu00e7ais,Spoken
36047,Franu00e7ais,Spoken
36557,Franu00e7ais,Spoken
36670,Franu00e7ais,Spoken
36955,Franu00e7ais,Spoken
37710,Franu00e7ais,Spoken
38448,Franu00e7ais,Spoken
38985,Franu00e7ais,Spoken
39141,Franu00e7ais,Spoken
41479,Franu00e7ais,Spoken
42889,Franu00e7ais,Spoken
43434,Franu00e7ais,Spoken
43546,Franu00e7ais,Spoken
44214,Franu00e7ais,Spoken
44603,Franu00e7ais,Spoken
45324,Franu00e7ais,Spoken
46332,Franu00e7ais,Spoken
46529,Franu00e7ais,Spoken
46738,Franu00e7ais,Spoken
48034,Franu00e7ais,Spoken
49013,Franu00e7ais,Spoken
49081,Franu00e7ais,Spoken
49538,Franu00e7ais,Spoken
50456,Franu00e7ais,Spoken
53457,Franu00e7ais,Spoken
55347,Franu00e7ais,Spoken
56292,Franu00e7ais,Spoken
59436,Franu00e7ais,Spoken
60422,Franu00e7ais,Spoken
68718,Franu00e7ais,Spoken
68727,Franu00e7ais,Spoken
72431,Franu00e7ais,Spoken
73873,Franu00e7ais,Spoken
74643,Franu00e7ais,Spoken
75656,Franu00e7ais,Spoken
77949,Franu00e7ais,Spoken
81188,Franu00e7ais,Spoken
82507,Franu00e7ais,Spoken
83686,Franu00e7ais,Spoken
83770,Franu00e7ais,Spoken
86837,Franu00e7ais,Spoken
87093,Franu00e7ais,Spoken
87827,Franu00e7ais,Spoken
88036,Franu00e7ais,Spoken
96721,Franu00e7ais,Spoken
106646,Franu00e7ais,Spoken
109421,Franu00e7ais,Spoken
109513,Franu00e7ais,Spoken
110415,Franu00e7ais,Spoken
120467,Franu00e7ais,Spoken
121826,Franu00e7ais,Spoken
126319,Franu00e7ais,Spoken
132344,Franu00e7ais,Spoken
152760,Franu00e7ais,Spoken
192141,Franu00e7ais,Spoken
206647,Franu00e7ais,Spoken
228194,Franu00e7ais,Spoken
240832,Franu00e7ais,Spoken
250349,Franu00e7ais,Spoken
251321,Franu00e7ais,Spoken
266856,Franu00e7ais,Spoken
281957,Franu00e7ais,Spoken
285783,Franu00e7ais,Spoken
290825,Franu00e7ais,Spoken
295964,Franu00e7ais,Spoken
314385,Franu00e7ais,Spoken
25,Espau00f1ol,Spoken
55,Espau00f1ol,Spoken
66,Espau00f1ol,Spoken
85,Espau00f1ol,Spoken
103,Espau00f1ol,Spoken
106,Espau00f1ol,Spoken
111,Espau00f1ol,Spoken
115,Espau00f1ol,Spoken
170,Espau00f1ol,Spoken
219,Espau00f1ol,Spoken
240,Espau00f1ol,Spoken
248,Espau00f1ol,Spoken
280,Espau00f1ol,Spoken
298,Espau00f1ol,Spoken
314,Espau00f1ol,Spoken
327,Espau00f1ol,Spoken
329,Espau00f1ol,Spoken
331,Espau00f1ol,Spoken
348,Espau00f1ol,Spoken
391,Espau00f1ol,Spoken
393,Espau00f1ol,Spoken
435,Espau00f1ol,Spoken
479,Espau00f1ol,Spoken
503,Espau00f1ol,Spoken
509,Espau00f1ol,Spoken
549,Espau00f1ol,Spoken
576,Espau00f1ol,Spoken
584,Espau00f1ol,Spoken
591,Espau00f1ol,Spoken
594,Espau00f1ol,Spoken
607,Espau00f1ol,Spoken
622,Espau00f1ol,Spoken
629,Espau00f1ol,Spoken
642,Espau00f1ol,Spoken
658,Espau00f1ol,Spoken
680,Espau00f1ol,Spoken
700,Espau00f1ol,Spoken
709,Espau00f1ol,Spoken
710,Espau00f1ol,Spoken
745,Espau00f1ol,Spoken
755,Espau00f1ol,Spoken
787,Espau00f1ol,Spoken
820,Espau00f1ol,Spoken
824,Espau00f1ol,Spoken
840,Espau00f1ol,Spoken
874,Espau00f1ol,Spoken
927,Espau00f1ol,Spoken
951,Espau00f1ol,Spoken
953,Espau00f1ol,Spoken
1018,Espau00f1ol,Spoken
1164,Espau00f1ol,Spoken
1246,Espau00f1ol,Spoken
1359,Espau00f1ol,Spoken
1391,Espau00f1ol,Spoken
1417,Espau00f1ol,Spoken
1428,Espau00f1ol,Spoken
1493,Espau00f1ol,Spoken
1538,Espau00f1ol,Spoken
1551,Espau00f1ol,Spoken
1555,Espau00f1ol,Spoken
1573,Espau00f1ol,Spoken
1636,Espau00f1ol,Spoken
1640,Espau00f1ol,Spoken
1642,Espau00f1ol,Spoken
1646,Espau00f1ol,Spoken
1656,Espau00f1ol,Spoken
1683,Espau00f1ol,Spoken
1724,Espau00f1ol,Spoken
1813,Espau00f1ol,Spoken
1830,Espau00f1ol,Spoken
1858,Espau00f1ol,Spoken
1865,Espau00f1ol,Spoken
1880,Espau00f1ol,Spoken
1900,Espau00f1ol,Spoken
1913,Espau00f1ol,Spoken
1927,Espau00f1ol,Spoken
1948,Espau00f1ol,Spoken
1969,Espau00f1ol,Spoken
2034,Espau00f1ol,Spoken
2057,Espau00f1ol,Spoken
2059,Espau00f1ol,Spoken
2069,Espau00f1ol,Spoken
2176,Espau00f1ol,Spoken
2266,Espau00f1ol,Spoken
2359,Espau00f1ol,Spoken
2370,Espau00f1ol,Spoken
2503,Espau00f1ol,Spoken
2539,Espau00f1ol,Spoken
2575,Espau00f1ol,Spoken
2604,Espau00f1ol,Spoken
3089,Espau00f1ol,Spoken
4517,Espau00f1ol,Spoken
4967,Espau00f1ol,Spoken
5038,Espau00f1ol,Spoken
6073,Espau00f1ol,Spoken
6477,Espau00f1ol,Spoken
6488,Espau00f1ol,Spoken
6615,Espau00f1ol,Spoken
6687,Espau00f1ol,Spoken
6957,Espau00f1ol,Spoken
6977,Espau00f1ol,Spoken
7451,Espau00f1ol,Spoken
7461,Espau00f1ol,Spoken
7873,Espau00f1ol,Spoken
8007,Espau00f1ol,Spoken
8053,Espau00f1ol,Spoken
8271,Espau00f1ol,Spoken
8292,Espau00f1ol,Spoken
8329,Espau00f1ol,Spoken
8373,Espau00f1ol,Spoken
8374,Espau00f1ol,Spoken
8409,Espau00f1ol,Spoken
8470,Espau00f1ol,Spoken
8584,Espau00f1ol,Spoken
8818,Espau00f1ol,Spoken
8961,Espau00f1ol,Spoken
8978,Espau00f1ol,Spoken
9007,Espau00f1ol,Spoken
9030,Espau00f1ol,Spoken
9257,Espau00f1ol,Spoken
9280,Espau00f1ol,Spoken
9310,Espau00f1ol,Spoken
9353,Espau00f1ol,Spoken
9367,Espau00f1ol,Spoken
9471,Espau00f1ol,Spoken
9509,Espau00f1ol,Spoken
9531,Espau00f1ol,Spoken
9557,Espau00f1ol,Spoken
9573,Espau00f1ol,Spoken
9645,Espau00f1ol,Spoken
9691,Espau00f1ol,Spoken
9730,Espau00f1ol,Spoken
9763,Espau00f1ol,Spoken
9779,Espau00f1ol,Spoken
9787,Espau00f1ol,Spoken
9804,Espau00f1ol,Spoken
9809,Espau00f1ol,Spoken
9882,Espau00f1ol,Spoken
9884,Espau00f1ol,Spoken
10027,Espau00f1ol,Spoken
10048,Espau00f1ol,Spoken
10052,Espau00f1ol,Spoken
10054,Espau00f1ol,Spoken
10090,Espau00f1ol,Spoken
10193,Espau00f1ol,Spoken
10217,Espau00f1ol,Spoken
10477,Espau00f1ol,Spoken
10523,Espau00f1ol,Spoken
10550,Espau00f1ol,Spoken
10664,Espau00f1ol,Spoken
10691,Espau00f1ol,Spoken
10733,Espau00f1ol,Spoken
10764,Espau00f1ol,Spoken
10865,Espau00f1ol,Spoken
10878,Espau00f1ol,Spoken
11023,Espau00f1ol,Spoken
11321,Espau00f1ol,Spoken
11545,Espau00f1ol,Spoken
11551,Espau00f1ol,Spoken
11560,Espau00f1ol,Spoken
11586,Espau00f1ol,Spoken
11600,Espau00f1ol,Spoken
11615,Espau00f1ol,Spoken
11683,Espau00f1ol,Spoken
11699,Espau00f1ol,Spoken
11831,Espau00f1ol,Spoken
11858,Espau00f1ol,Spoken
11873,Espau00f1ol,Spoken
11969,Espau00f1ol,Spoken
12103,Espau00f1ol,Spoken
12133,Espau00f1ol,Spoken
12657,Espau00f1ol,Spoken
12690,Espau00f1ol,Spoken
12771,Espau00f1ol,Spoken
13051,Espau00f1ol,Spoken
13090,Espau00f1ol,Spoken
13389,Espau00f1ol,Spoken
13435,Espau00f1ol,Spoken
13495,Espau00f1ol,Spoken
13685,Espau00f1ol,Spoken
14139,Espau00f1ol,Spoken
14283,Espau00f1ol,Spoken
14536,Espau00f1ol,Spoken
14736,Espau00f1ol,Spoken
14844,Espau00f1ol,Spoken
14854,Espau00f1ol,Spoken
15644,Espau00f1ol,Spoken
16052,Espau00f1ol,Spoken
16558,Espau00f1ol,Spoken
16781,Espau00f1ol,Spoken
16866,Espau00f1ol,Spoken
16871,Espau00f1ol,Spoken
17339,Espau00f1ol,Spoken
17431,Espau00f1ol,Spoken
17708,Espau00f1ol,Spoken
18206,Espau00f1ol,Spoken
19994,Espau00f1ol,Spoken
19995,Espau00f1ol,Spoken
20391,Espau00f1ol,Spoken
20764,Espau00f1ol,Spoken
22345,Espau00f1ol,Spoken
22821,Espau00f1ol,Spoken
23479,Espau00f1ol,Spoken
23631,Espau00f1ol,Spoken
23706,Espau00f1ol,Spoken
23742,Espau00f1ol,Spoken
24438,Espau00f1ol,Spoken
25196,Espau00f1ol,Spoken
25376,Espau00f1ol,Spoken
25461,Espau00f1ol,Spoken
25763,Espau00f1ol,Spoken
26748,Espau00f1ol,Spoken
27578,Espau00f1ol,Spoken
28089,Espau00f1ol,Spoken
29715,Espau00f1ol,Spoken
33676,Espau00f1ol,Spoken
34851,Espau00f1ol,Spoken
35791,Espau00f1ol,Spoken
36669,Espau00f1ol,Spoken
36670,Espau00f1ol,Spoken
37710,Espau00f1ol,Spoken
37834,Espau00f1ol,Spoken
38985,Espau00f1ol,Spoken
39209,Espau00f1ol,Spoken
40264,Espau00f1ol,Spoken
41733,Espau00f1ol,Spoken
43434,Espau00f1ol,Spoken
43546,Espau00f1ol,Spoken
43933,Espau00f1ol,Spoken
44040,Espau00f1ol,Spoken
49538,Espau00f1ol,Spoken
50456,Espau00f1ol,Spoken
51497,Espau00f1ol,Spoken
54580,Espau00f1ol,Spoken
55720,Espau00f1ol,Spoken
59436,Espau00f1ol,Spoken
59961,Espau00f1ol,Spoken
62206,Espau00f1ol,Spoken
62835,Espau00f1ol,Spoken
70435,Espau00f1ol,Spoken
77016,Espau00f1ol,Spoken
77948,Espau00f1ol,Spoken
80278,Espau00f1ol,Spoken
80321,Espau00f1ol,Spoken
85350,Espau00f1ol,Spoken
87567,Espau00f1ol,Spoken
96399,Espau00f1ol,Spoken
97367,Espau00f1ol,Spoken
106747,Espau00f1ol,Spoken
129670,Espau00f1ol,Spoken
134411,Espau00f1ol,Spoken
136400,Espau00f1ol,Spoken
136795,Espau00f1ol,Spoken
153158,Espau00f1ol,Spoken
179144,Espau00f1ol,Spoken
190955,Espau00f1ol,Spoken
201088,Espau00f1ol,Spoken
206647,Espau00f1ol,Spoken
211954,Espau00f1ol,Spoken
217708,Espau00f1ol,Spoken
240832,Espau00f1ol,Spoken
241239,Espau00f1ol,Spoken
255343,Espau00f1ol,Spoken
266396,Espau00f1ol,Spoken
268920,Espau00f1ol,Spoken
273248,Espau00f1ol,Spoken
273481,Espau00f1ol,Spoken
274479,Espau00f1ol,Spoken
285923,Espau00f1ol,Spoken
293646,Espau00f1ol,Spoken
325789,Espau00f1ol,Spoken
364083,Espau00f1ol,Spoken
417859,Espau00f1ol,Spoken
25,u0627u0644u0639u0631u0628u064au0629,Spoken
85,u0627u0644u0639u0631u0628u064au0629,Spoken
231,u0627u0644u0639u0631u0628u064au0629,Spoken
409,u0627u0644u0639u0631u0628u064au0629,Spoken
435,u0627u0644u0639u0631u0628u064au0629,Spoken
612,u0627u0644u0639u0631u0628u064au0629,Spoken
691,u0627u0644u0639u0631u0628u064au0629,Spoken
708,u0627u0644u0639u0631u0628u064au0629,Spoken
947,u0627u0644u0639u0631u0628u064au0629,Spoken
1164,u0627u0644u0639u0631u0628u064au0629,Spoken
1495,u0627u0644u0639u0631u0628u064au0629,Spoken
1535,u0627u0644u0639u0631u0628u064au0629,Spoken
1726,u0627u0644u0639u0631u0628u064au0629,Spoken
1734,u0627u0644u0639u0631u0628u064au0629,Spoken
1777,u0627u0644u0639u0631u0628u064au0629,Spoken
1830,u0627u0644u0639u0631u0628u064au0629,Spoken
1883,u0627u0644u0639u0631u0628u064au0629,Spoken
1979,u0627u0644u0639u0631u0628u064au0629,Spoken
2266,u0627u0644u0639u0631u0628u064au0629,Spoken
2503,u0627u0644u0639u0631u0628u064au0629,Spoken
3989,u0627u0644u0639u0631u0628u064au0629,Spoken
4349,u0627u0644u0639u0631u0628u064au0629,Spoken
4614,u0627u0644u0639u0631u0628u064au0629,Spoken
5125,u0627u0644u0639u0631u0628u064au0629,Spoken
6415,u0627u0644u0639u0631u0628u064au0629,Spoken
6538,u0627u0644u0639u0631u0628u064au0629,Spoken
7364,u0627u0644u0639u0631u0628u064au0629,Spoken
8681,u0627u0644u0639u0631u0628u064au0629,Spoken
8885,u0627u0644u0639u0631u0628u064au0629,Spoken
8975,u0627u0644u0639u0631u0628u064au0629,Spoken
9008,u0627u0644u0639u0631u0628u064au0629,Spoken
9315,u0627u0644u0639u0631u0628u064au0629,Spoken
9552,u0627u0644u0639u0631u0628u064au0629,Spoken
9829,u0627u0644u0639u0631u0628u064au0629,Spoken
9882,u0627u0644u0639u0631u0628u064au0629,Spoken
12113,u0627u0644u0639u0631u0628u064au0629,Spoken
12162,u0627u0644u0639u0631u0628u064au0629,Spoken
17264,u0627u0644u0639u0631u0628u064au0629,Spoken
22972,u0627u0644u0639u0631u0628u064au0629,Spoken
36670,u0627u0644u0639u0631u0628u064au0629,Spoken
36955,u0627u0644u0639u0631u0628u064au0629,Spoken
37495,u0627u0644u0639u0631u0628u064au0629,Spoken
37786,u0627u0644u0639u0631u0628u064au0629,Spoken
43434,u0627u0644u0639u0631u0628u064au0629,Spoken
45610,u0627u0644u0639u0631u0628u064au0629,Spoken
46332,u0627u0644u0639u0631u0628u064au0629,Spoken
46738,u0627u0644u0639u0631u0628u064au0629,Spoken
